SOC,B_Vol,B_Curr
79.00717763,403.4879333,124.9699421
79.00717776,403.4882786,124.9696388
79.00717788,403.4886491,124.9692783
79.007178,403.4890243,124.9687647
79.00717813,403.4893982,124.9680272
79.00717825,403.4897635,124.9669985
79.00717837,403.4901139,124.9657997
79.0071785,403.4904564,124.9642089
79.00717862,403.4907764,124.962196
79.00717874,403.4910646,124.9597393
79.00717887,403.4913265,124.9567144
79.00717899,403.4915546,124.953285
79.00717911,403.4917539,124.9495548
79.00717924,403.4919248,124.9454975
79.00717936,403.4920771,124.9411982
79.00717948,403.49219,124.9368497
79.00717961,403.4922752,124.9325851
79.00717973,403.4923298,124.9286173
79.00717985,403.4923652,124.9250982
79.00717998,403.492397,124.92218
79.0071801,403.4924202,124.9198599
79.00718023,403.4924457,124.9186503
79.00718035,403.4924811,124.9182797
79.00718047,403.4925371,124.9190607
79.0071806,403.4926142,124.9207139
79.00718072,403.4927214,124.9233288
79.00718084,403.4928515,124.9269147
79.00718097,403.4929854,124.9309138
79.00718109,403.4931158,124.9352618
79.00718121,403.4932475,124.9396704
79.00718134,403.4933606,124.9441485
79.00718146,403.4934535,124.9484267
79.00718158,403.4935195,124.9523952
79.00718171,403.4935721,124.9562221
79.00718183,403.49359,124.9595816
79.00718195,403.4935804,124.9625522
79.00718208,403.4935367,124.9650483
79.0071822,403.4934753,124.9673564
79.00718232,403.4933745,124.9693344
79.00718245,403.4932438,124.9710366
79.00718257,403.4930764,124.9726417
79.00718269,403.4928812,124.9741844
79.00718282,403.4926662,124.9759913
79.00718294,403.4924331,124.9781345
79.00718307,403.492185,124.9806363
79.00718319,403.4919367,124.9837121
79.00718331,403.4916978,124.9874175
79.00718344,403.4914781,124.9915885
79.00718356,403.4912875,124.996309
79.00718368,403.4911347,125.0014074
79.00718381,403.4910246,125.0065492
79.00718393,403.4909545,125.0116296
79.00718405,403.4909182,125.0165383
79.00718418,403.4909057,125.0213697
79.0071843,403.4909049,125.0258927
79.00718442,403.4909033,125.0299546
79.00718455,403.4909016,125.0336219
79.00718467,403.4908846,125.0367936
79.00718479,403.4908452,125.0397082
79.00718492,403.4907839,125.0421519
79.00718504,403.4906982,125.0440029
79.00718516,403.4905861,125.0454362
79.00718529,403.4904461,125.0464611
79.00718541,403.4902772,125.0471885
79.00718553,403.4900785,125.047648
79.00718566,403.4898501,125.0480529
79.00718578,403.489594,125.0485321
79.0071859,403.4893185,125.04922
79.00718603,403.4890251,125.0502538
79.00718615,403.4887145,125.0517476
79.00718627,403.4884098,125.0537605
79.0071864,403.4881088,125.0562337
79.00718652,403.4878278,125.0590509
79.00718664,403.4875705,125.0620444
79.00718677,403.4873541,125.0650275
79.00718689,403.4871874,125.068006
79.00718701,403.4870753,125.0707441
79.00718714,403.487015,125.0731317
79.00718726,403.4869931,125.0751772
79.00718738,403.487013,125.0768398
79.00718751,403.4870608,125.078089
79.00718763,403.487125,125.0789022
79.00718775,403.4871855,125.0792623
79.00718788,403.4872362,125.0791566
79.007188,403.4872726,125.0785756
79.00718812,403.4872903,125.0775215
79.00718825,403.4872972,125.0760195
79.00718837,403.487279,125.0741417
79.00718849,403.4872338,125.0719825
79.00718862,403.4871603,125.0696215
79.00718874,403.4870504,125.0673181
79.00718886,403.4869146,125.0650246
79.00718899,403.4867596,125.0628887
79.00718911,403.4865837,125.0610617
79.00718923,403.4863923,125.0598252
79.00718936,403.4861978,125.0590554
79.00718948,403.4860086,125.0587691
79.0071896,403.4858384,125.0591282
79.00718973,403.4856968,125.0596873
79.00718985,403.4855937,125.0603674
79.00718997,403.4855289,125.0609877
79.0071901,403.485535,125.0614422
79.00719022,403.4855948,125.0618181
79.00719034,403.4857282,125.0617951
79.00719047,403.4859174,125.0614068
79.00719059,403.4861681,125.0605508
79.00719071,403.4864809,125.059455
79.00719084,403.4868201,125.0579041
79.00719096,403.4871816,125.055885
79.00719108,403.487547,125.0533883
79.00719121,403.4879168,125.0502941
79.00719133,403.4882739,125.046783
79.00719145,403.4886112,125.0429577
79.00719158,403.4889394,125.0387955
79.0071917,403.4892377,125.0343834
79.00719182,403.4895112,125.0299185
79.00719195,403.4897543,125.0255345
79.00719207,403.4899854,125.021446
79.00719219,403.4901954,125.0178058
79.00719232,403.4903878,125.014767
79.00719244,403.490574,125.0124578
79.00719256,403.4907561,125.0109499
79.00719269,403.4909552,125.0100732
79.00719281,403.4911758,125.0099268
79.00719293,403.4914193,125.0104365
79.00719306,403.4916995,125.0111606
79.00719318,403.4920199,125.0119856
79.0071933,403.4923702,125.012928
79.00719343,403.4927556,125.0136816
79.00719355,403.4931651,125.0141687
79.00719367,403.4935775,125.0142782
79.0071938,403.4939859,125.0140291
79.00719392,403.4943833,125.0133971
79.00719404,403.4947758,125.0125238
79.00719417,403.4951486,125.011194
79.00719429,403.4954919,125.009285
79.00719441,403.4958099,125.0069624
79.00719454,403.4960963,125.0041788
79.00719466,403.4963663,125.0012638
79.00719478,403.4966061,124.9981191
79.00719491,403.4968081,124.9948796
79.00719503,403.4969833,124.9917031
79.00719515,403.4971324,124.9886627
79.00719528,403.4972625,124.9860815
79.0071954,403.4973755,124.9841374
79.00719552,403.497485,124.9827574
79.00719565,403.4975992,124.9820464
79.00719577,403.4977267,124.9821179
79.00719589,403.4978764,124.9828587
79.00719602,403.4980555,124.9842312
79.00719614,403.4982678,124.9857955
79.00719626,403.4985096,124.987434
79.00719639,403.4987733,124.9891737
79.00719651,403.4990483,124.9907672
79.00719663,403.4993226,124.9921178
79.00719676,403.4995967,124.9931551
79.00719688,403.4998554,124.9938278
79.007197,403.5000917,124.993991
79.00719713,403.5003061,124.993737
79.00719725,403.500496,124.992966
79.00719737,403.5006595,124.991813
79.0071975,403.5007951,124.9902425
79.00719762,403.5009017,124.9882139
79.00719774,403.5009785,124.9859211
79.00719787,403.501025,124.9834771
79.00719799,403.5010412,124.98101
79.00719811,403.5010287,124.9786576
79.00719824,403.5009923,124.9765637
79.00719836,403.5009378,124.9748747
79.00719848,403.5008704,124.9737374
79.00719861,403.5008067,124.9732967
79.00719873,403.5007437,124.9736714
79.00719885,403.5006907,124.9749228
79.00719898,403.5006575,124.9769938
79.0071991,403.500662,124.9797678
79.00719923,403.5006963,124.9830684
79.00719935,403.5007616,124.9866845
79.00719947,403.5008681,124.9904209
79.0071996,403.5009875,124.9941171
79.00719972,403.5011145,124.9976571
79.00719984,403.5012378,125.0009534
79.00719997,403.5013504,125.0039406
79.00720009,403.501458,125.0065695
79.00720021,403.5015402,125.0088037
79.00720034,403.5015989,125.0106303
79.00720046,403.5016277,125.0120866
79.00720058,403.5016413,125.0131295
79.00720071,403.5016257,125.0137077
79.00720083,403.5015801,125.014144
79.00720095,403.501504,125.0142981
79.00720108,403.5013898,125.0143595
79.0072012,403.5012488,125.0144366
79.00720132,403.5010878,125.0147315
79.00720145,403.5009052,125.0152788
79.00720157,403.5007066,125.0163456
79.00720169,403.5005047,125.018099
79.00720182,403.5003079,125.0203758
79.00720194,403.50013,125.0232984
79.00720206,403.4999808,125.0266325
79.00720219,403.49987,125.0304165
79.00720231,403.4998058,125.0344076
79.00720243,403.4997929,125.038321
79.00720256,403.4998204,125.0420487
79.00720268,403.4998946,125.0457096
79.0072028,403.5000107,125.049072
79.00720293,403.5001405,125.0520805
79.00720305,403.5002768,125.0546946
79.00720317,403.5004206,125.0568847
79.0072033,403.5005523,125.0586293
79.00720342,403.5006669,125.0599128
79.00720354,403.5007574,125.0606123
79.00720367,403.500825,125.0608937
79.00720379,403.5008681,125.0607071
79.00720391,403.5008958,125.0603786
79.00720404,403.5008943,125.059772
79.00720416,403.5008558,125.0590794
79.00720428,403.5007908,125.0584137
79.00720441,403.5006963,125.05798
79.00720453,403.5005934,125.0579185
79.00720465,403.5004758,125.0583466
79.00720478,403.5003522,125.0592213
79.0072049,403.5002325,125.0606792
79.00720502,403.5001216,125.0626539
79.00720515,403.5000401,125.0647861
79.00720527,403.4999992,125.066968
79.00720539,403.4999945,125.0692352
79.00720552,403.5000325,125.0712801
79.00720564,403.5001206,125.0730424
79.00720576,403.5002514,125.0744107
79.00720589,403.5004227,125.0754104
79.00720601,403.5006062,125.07602
79.00720613,403.5007944,125.076383
79.00720626,403.5009891,125.0762844
79.00720638,403.5011745,125.0755928
79.0072065,403.5013444,125.0744446
79.00720663,403.5014942,125.0727322
79.00720675,403.5016207,125.0705822
79.00720687,403.5017146,125.0680591
79.007207,403.5017819,125.0653917
79.00720712,403.501816,125.0624824
79.00720724,403.5018258,125.0594592
79.00720737,403.5018089,125.0564629
79.00720749,403.5017626,125.0537238
79.00720761,403.5016995,125.0513056
79.00720774,403.5016267,125.0494282
79.00720786,403.5015524,125.0481727
79.00720798,403.5014855,125.04739
79.00720811,403.501435,125.0471781
79.00720823,403.5014105,125.0473432
79.00720835,403.5014213,125.0477297
79.00720848,403.5014765,125.0480347
79.0072086,403.501584,125.0483406
79.00720872,403.5017474,125.0483632
79.00720885,403.5019633,125.0480747
79.00720897,403.5022242,125.0473704
79.00720909,403.5025187,125.0464585
79.00720922,403.5028334,125.0450088
79.00720934,403.5031558,125.0431286
79.00720946,403.5034756,125.0407187
79.00720959,403.5037854,125.0380304
79.00720971,403.5040797,125.0347384
79.00720983,403.5043542,125.0310226
79.00720996,403.5046058,125.026846
79.00721008,403.5048321,125.0224105
79.0072102,403.5050324,125.017836
79.00721033,403.505209,125.0132579
79.00721045,403.5053592,125.0088214
79.00721057,403.5054796,125.0046775
79.0072107,403.505591,125.0009802
79.00721082,403.5056844,124.997883
79.00721094,403.5057718,124.9955148
79.00721107,403.5058602,124.9939478
79.00721119,403.5059626,124.9931358
79.00721131,403.506081,124.9929739
79.00721144,403.5062328,124.9932208
79.00721156,403.5064284,124.9939352
79.00721168,403.5066574,124.9946952
79.00721181,403.5069278,124.9953764
79.00721193,403.5072245,124.9960039
79.00721205,403.50755,124.996363
79.00721218,403.5078887,124.9963429
79.0072123,403.5082224,124.9959632
79.00721242,403.5085443,124.9951877
79.00721255,403.5088619,124.994004
79.00721267,403.5091604,124.9924407
79.00721279,403.5094363,124.9904358
79.00721292,403.5096869,124.9879037
79.00721304,403.5099105,124.9850081
79.00721316,403.5101056,124.9819763
79.00721329,403.5102712,124.9787108
79.00721341,403.5103994,124.975339
79.00721353,403.510501,124.972047
79.00721366,403.5105725,124.9689488
79.00721378,403.5106351,124.9662518
79.00721391,403.5106798,124.9640028
79.00721403,403.510719,124.9626706
79.00721415,403.51076,124.9620277
79.00721428,403.5108158,124.962195
79.0072144,403.5108954,124.9634664
79.00721452,403.5110063,124.9653473
79.00721465,403.5111457,124.9678806
79.00721477,403.5113224,124.9707859
79.00721489,403.5115322,124.9738204
79.00721502,403.5117521,124.9770045
79.00721514,403.5119751,124.9800881
79.00721526,403.5122036,124.982962
79.00721539,403.5124179,124.985547
79.00721551,403.5126141,124.9877849
79.00721563,403.5127851,124.9895286
79.00721576,403.5129326,124.9908623
79.00721588,403.5130551,124.9916793
79.007216,403.5131618,124.9920896
79.00721613,403.5132391,124.9922952
79.00721625,403.5132784,124.9921601
79.00721637,403.5132885,124.9917827
79.0072165,403.5132625,124.9912818
79.00721662,403.5132085,124.9908136
79.00721674,403.5131307,124.9905288
79.00721687,403.5130437,124.9906177
79.00721699,403.5129412,124.9912197
79.00721711,403.5128314,124.9924498
79.00721724,403.5127233,124.9943668
79.00721736,403.5126316,124.9969114
79.00721748,403.5125605,124.9998827
79.00721761,403.512524,125.0033212
79.00721773,403.5125272,125.0069946
79.00721785,403.5125606,125.0106098
79.00721798,403.5126306,125.0140736
79.0072181,403.5127246,125.0173143
79.00721822,403.5128328,125.020262
79.00721835,403.5129358,125.022871
79.00721847,403.5130389,125.0252731
79.00721859,403.5131238,125.0272496
79.00721872,403.5131889,125.0286642
79.00721884,403.5132273,125.029637
79.00721896,403.5132525,125.0300602
79.00721909,403.5132433,125.030053
79.00721921,403.5132066,125.0296746
79.00721934,403.5131359,125.029149
79.00721946,403.5130475,125.0283728
79.00721958,403.5129205,125.027467
79.00721971,403.5127664,125.026601
79.00721983,403.5125828,125.0258921
79.00721995,403.5123826,125.0255303
79.00722008,403.5121736,125.0256909
79.0072202,403.5119643,125.0264899
79.00722032,403.5117641,125.0278641
79.00722045,403.5115825,125.0299482
79.00722057,403.5114296,125.0326142
79.00722069,403.511315,125.0357934
79.00722082,403.511247,125.0390885
79.00722094,403.5112302,125.0423946
79.00722106,403.5112617,125.0455839
79.00722119,403.5113348,125.0486629
79.00722131,403.511434,125.0514425
79.00722143,403.5115631,125.0538173
79.00722156,403.5116951,125.0559912
79.00722168,403.5118221,125.0576345
79.0072218,403.5119457,125.0588506
79.00722193,403.5120521,125.0595235
79.00722205,403.5121342,125.0597456
79.00722217,403.5121934,125.0595358
79.0072223,403.5122272,125.0589599
79.00722242,403.5122349,125.0581065
79.00722254,403.5122184,125.0570861
79.00722267,403.5121736,125.0560238
79.00722279,403.5120951,125.0550537
79.00722291,403.5119934,125.0543157
79.00722304,403.5118829,125.0539522
79.00722316,403.5117575,125.0540826
79.00722328,403.5116254,125.0547707
79.00722341,403.5114983,125.0559629
79.00722353,403.5113835,125.0575476
79.00722365,403.5112945,125.0593562
79.00722378,403.5112341,125.0611936
79.0072239,403.5112323,125.0630602
79.00722402,403.5112746,125.0647062
79.00722415,403.5113686,125.066022
79.00722427,403.5115333,125.0670082
79.00722439,403.511737,125.0676209
79.00722452,403.5119824,125.0678272
79.00722464,403.5122515,125.0676181
79.00722476,403.512529,125.0670225
79.00722489,403.512816,125.0659718
79.00722501,403.5130965,125.064349
79.00722513,403.5133637,125.0622584
79.00722526,403.5136124,125.0597247
79.00722538,403.5138389,125.0568209
79.0072255,403.5140338,125.0536218
79.00722563,403.5142025,125.0503763
79.00722575,403.5143381,125.0470155
79.00722587,403.5144478,125.0436821
79.007226,403.5145443,125.0406088
79.00722612,403.5146191,125.0378602
79.00722624,403.5146784,125.0356582
79.00722637,403.5147298,125.034085
79.00722649,403.5147832,125.0330931
79.00722661,403.5148484,125.0325774
79.00722674,403.5149375,125.0323191
79.00722686,403.5150594,125.0323484
79.00722698,403.5152215,125.0322862
79.00722711,403.5154274,125.0322133
79.00722723,403.5156736,125.0318477
79.00722735,403.515947,125.0311667
79.00722748,403.5162502,125.0300658
79.0072276,403.5165685,125.0287545
79.00722772,403.5168831,125.0270148
79.00722785,403.517188,125.0248266
79.00722797,403.5174787,125.0220565
79.00722809,403.5177506,125.0188353
79.00722822,403.5180008,125.015056
79.00722834,403.5182379,125.0108494
79.00722846,403.5184477,125.0064283
79.00722859,403.5186216,125.0016669
79.00722871,403.5187672,124.9966557
79.00722883,403.5188777,124.9915953
79.00722896,403.5189607,124.9866225
79.00722908,403.5190199,124.9819545
79.0072292,403.5190697,124.9777465
79.00722933,403.5191035,124.9741538
79.00722945,403.519129,124.9713299
79.00722957,403.5191571,124.9694017
79.0072297,403.5191952,124.9684385
79.00722982,403.5192555,124.9683911
79.00722994,403.5193492,124.969029
79.00723007,403.5194837,124.9703988
79.00723019,403.519655,124.9723662
79.00723031,403.5198717,124.9744821
79.00723044,403.5201256,124.9766398
79.00723056,403.5204123,124.9786949
79.00723068,403.5207064,124.9806542
79.00723081,403.5210013,124.9823222
79.00723093,403.5212886,124.9835871
79.00723105,403.5215689,124.984478
79.00723118,403.5218301,124.9849753
79.0072313,403.5220654,124.9851159
79.00723142,403.5222879,124.9848553
79.00723155,403.5224764,124.9842099
79.00723167,403.5226376,124.9832832
79.00723179,403.5227641,124.9821106
79.00723192,403.5228617,124.9809056
79.00723204,403.5229318,124.97973
79.00723216,403.5229784,124.9789218
79.00723229,403.5230073,124.9783963
79.00723241,403.5230255,124.9783803
79.00723253,403.523041,124.9790313
79.00723266,403.5230624,124.9804629
79.00723278,403.5230986,124.9827323
79.0072329,403.5231588,124.9856537
79.00723303,403.5232506,124.9893145
79.00723315,403.5233781,124.9936262
79.00723327,403.5235377,124.9981382
79.0072334,403.5237225,125.0027644
79.00723352,403.5239216,125.0073369
79.00723364,403.5241225,125.0117335
79.00723377,403.5243253,125.016049
79.00723389,403.524514,125.0199623
79.00723401,403.5246816,125.0235086
79.00723414,403.5248281,125.026574
79.00723426,403.5249507,125.0292175
79.00723439,403.5250474,125.0314272
79.00723451,403.5251174,125.0332212
79.00723463,403.5251628,125.0347139
79.00723476,403.5251791,125.0359097
79.00723488,403.5251587,125.0368364
79.007235,403.5251085,125.0377053
79.00723513,403.5250299,125.0386432
79.00723525,403.5249277,125.0397829
79.00723537,403.5248065,125.0412599
79.0072355,403.5246824,125.043187
79.00723562,403.524551,125.0456214
79.00723574,403.5244212,125.048503
79.00723587,403.5243081,125.0517139
79.00723599,403.5242158,125.0550867
79.00723611,403.5241584,125.0584616
79.00723624,403.5241412,125.0617091
79.00723636,403.5241612,125.0647347
79.00723648,403.5242116,125.0674676
79.00723661,403.5242785,125.0698545
79.00723673,403.5243638,125.0718556
79.00723685,403.5244432,125.0734412
79.00723698,403.524522,125.0745892
79.0072371,403.524582,125.0752829
79.00723722,403.5246218,125.0755098
79.00723735,403.5246348,125.0752609
79.00723747,403.5246344,125.0745381
79.00723759,403.5246066,125.0733669
79.00723772,403.52455,125.0718187
79.00723784,403.5244563,125.0699678
79.00723796,403.5243337,125.0680608
79.00723809,403.5241754,125.0660249
79.00723821,403.5239898,125.0640381
79.00723833,403.5237905,125.0622205
79.00723846,403.5235694,125.0606604
79.00723858,403.5233324,125.0597896
79.0072387,403.5230921,125.0592605
79.00723883,403.5228575,125.0594976
79.00723895,403.5226424,125.0600697
79.00723907,403.5224567,125.0608967
79.0072392,403.5223103,125.061974
79.00723932,403.522213,125.0629493
79.00723944,403.5221731,125.0637257
79.00723957,403.5221948,125.0642502
79.00723969,403.5222751,125.0644644
79.00723981,403.5223992,125.0644935
79.00723994,403.5225702,125.0641171
79.00724006,403.5227793,125.0631958
79.00724018,403.5229979,125.0618406
79.00724031,403.5232192,125.0599526
79.00724043,403.523434,125.057784
79.00724055,403.5236426,125.0550095
79.00724068,403.5238326,125.0518096
79.0072408,403.5239968,125.0481464
79.00724092,403.5241371,125.0441984
79.00724105,403.5242523,125.0402146
79.00724117,403.5243446,125.0361386
79.00724129,403.5244113,125.0321328
79.00724142,403.5244533,125.0283698
79.00724154,403.5244774,125.0250492
79.00724166,403.5244858,125.0221887
79.00724179,403.5244921,125.020241
79.00724191,403.5245002,125.0189243
79.00724203,403.5245319,125.0184038
79.00724216,403.5245816,125.0185262
79.00724228,403.5246639,125.0190496
79.0072424,403.5247889,125.0200293
79.00724253,403.5249637,125.0210471
79.00724265,403.5251922,125.0219988
79.00724277,403.5254623,125.0227757
79.0072429,403.5257797,125.0233949
79.00724302,403.5261388,125.0236874
79.00724314,403.5265106,125.0235493
79.00724327,403.5268898,125.0231942
79.00724339,403.5272655,125.0222913
79.00724351,403.52763,125.0209534
79.00724364,403.5279893,125.0190737
79.00724376,403.5283229,125.0167745
79.00724388,403.528633,125.0142641
79.00724401,403.5289124,125.011354
79.00724413,403.5291648,125.0082627
79.00724425,403.5293895,125.0050745
79.00724438,403.5295875,125.0020101
79.0072445,403.5297664,124.9992156
79.00724462,403.5299262,124.9968394
79.00724475,403.5300688,124.9949003
79.00724487,403.5302078,124.993841
79.00724499,403.5303511,124.9933842
79.00724512,403.5305074,124.9936845
79.00724524,403.5306852,124.9945894
79.00724536,403.5308918,124.9958596
79.00724549,403.5311308,124.9975415
79.00724561,403.5313985,124.9992322
79.00724573,403.5316872,125.0008271
79.00724586,403.5319862,125.0022377
79.00724598,403.5322854,125.0033835
79.0072461,403.5325764,125.0043793
79.00724623,403.5328533,125.0048994
79.00724635,403.5331115,125.0050183
79.00724647,403.5333475,125.0046206
79.0072466,403.5335588,125.0037796
79.00724672,403.5337436,125.0024895
79.00724684,403.5339004,125.0007698
79.00724697,403.5340282,124.9986822
79.00724709,403.5341261,124.9964535
79.00724722,403.5341936,124.9939565
79.00724734,403.5342308,124.9913885
79.00724746,403.5342393,124.9888728
79.00724759,403.5342237,124.9866199
79.00724771,403.5341887,124.984777
79.00724783,403.5341502,124.983491
79.00724796,403.5341034,124.9828845
79.00724808,403.5340597,124.9830233
79.0072482,403.5340269,124.9838552
79.00724833,403.5340105,124.9852691
79.00724845,403.5340382,124.9870943
79.00724857,403.5340878,124.9891327
79.0072487,403.5341863,124.9912056
79.00724882,403.5343063,124.9931776
79.00724894,403.5344425,124.994947
79.00724907,403.5345948,124.9964381
79.00724919,403.5347406,124.9975942
79.00724931,403.5348736,124.9983727
79.00724944,403.5349905,124.9987421
79.00724956,403.5350876,124.9986785
79.00724968,403.5351728,124.9981644
79.00724981,403.5352321,124.9971956
79.00724993,403.5352566,124.9957928
79.00725005,403.5352533,124.9940246
79.00725018,403.535216,124.9919619
79.0072503,403.5351607,124.9898198
79.00725042,403.5350666,124.9875994
79.00725055,403.5349454,124.9854212
79.00725067,403.5347945,124.9834958
79.00725079,403.5346254,124.98186
79.00725092,403.5344541,124.9807869
79.00725104,403.5342768,124.9804724
79.00725116,403.534104,124.9807409
79.00725129,403.5339467,124.9817383
79.00725141,403.5338177,124.9832188
79.00725153,403.5337182,124.9852257
79.00725166,403.5336769,124.9875485
79.00725178,403.5336761,124.9898666
79.0072519,403.5337261,124.9920595
79.00725203,403.5338173,124.9942264
79.00725215,403.5339341,124.9960502
79.00725227,403.5340801,124.9975351
79.0072524,403.5342285,124.9985777
79.00725252,403.5343726,124.9993956
79.00725264,403.5345057,124.9996581
79.00725277,403.5346286,124.999482
79.00725289,403.5347306,124.9987599
79.00725301,403.5348051,124.9976157
79.00725314,403.5348657,124.9961702
79.00725326,403.5348913,124.9944359
79.00725338,403.5348891,124.9924143
79.00725351,403.5348522,124.9904588
79.00725363,403.5347885,124.9885468
79.00725375,403.5347113,124.9868379
79.00725388,403.5346086,124.9855281
79.007254,403.5344942,124.9846356
79.00725413,403.5343737,124.9845931
79.00725425,403.534261,124.9851266
79.00725437,403.5341656,124.9863799
79.0072545,403.534097,124.9882005
79.00725462,403.5340563,124.990415
79.00725474,403.5340719,124.9928256
79.00725487,403.5341259,124.9952548
79.00725499,403.5342284,124.9975724
79.00725511,403.5343696,124.9996791
79.00725524,403.5345341,125.0015012
79.00725536,403.5347249,125.0029906
79.00725548,403.5349163,125.0041719
79.00725561,403.5351016,125.0049423
79.00725573,403.5352751,125.0052018
79.00725585,403.5354317,125.0050742
79.00725598,403.5355787,125.0045006
79.0072561,403.5356952,125.0033997
79.00725622,403.5357861,125.0020825
79.00725635,403.535844,125.0003566
79.00725647,403.5358735,124.9984402
79.00725659,403.5358743,124.9964123
79.00725672,403.5358476,124.9944911
79.00725684,403.5357974,124.9927288
79.00725696,403.5357382,124.9915084
79.00725709,403.5356618,124.9907102
79.00725721,403.5355809,124.9905796
79.00725733,403.5355033,124.9911777
79.00725746,403.5354426,124.9923373
79.00725758,403.535408,124.9941511
79.0072577,403.535409,124.9965031
79.00725783,403.5354535,124.9989896
79.00725795,403.5355457,125.0015167
79.00725807,403.5356821,125.0039454
79.0072582,403.5358558,125.0061731
79.00725832,403.5360558,125.0081236
79.00725844,403.5362694,125.0097463
79.00725857,403.5364852,125.0110657
79.00725869,403.5366946,125.0119768
79.00725881,403.536891,125.0123643
79.00725894,403.5370697,125.012304
79.00725906,403.5372268,125.011791
79.00725918,403.5373599,125.0108453
79.00725931,403.5374668,125.0095343
79.00725943,403.537546,125.0079486
79.00725955,403.5375964,125.0062008
79.00725968,403.5376178,125.0044184
79.0072598,403.5376113,125.0027381
79.00725992,403.5375815,125.001302
79.00726005,403.5375329,125.0002551
79.00726017,403.5374792,124.9997424
79.00726029,403.5374205,124.999884
79.00726042,403.5373645,125.0007435
79.00726054,403.5373246,125.0022663
79.00726066,403.5373033,125.004339
79.00726079,403.5373179,125.0067886
79.00726091,403.5373811,125.0094184
79.00726103,403.5374815,125.0120531
79.00726116,403.5376286,125.0145537
79.00726128,403.5378065,125.0169341
79.0072614,403.5380181,125.0190091
79.00726153,403.5382498,125.0206664
79.00726165,403.5384813,125.0219407
79.00726177,403.5387048,125.0228015
79.0072619,403.5389266,125.0232261
79.00726202,403.5391265,125.0231978
79.00726214,403.5393047,125.0227128
79.00726227,403.5394547,125.0217921
79.00726239,403.5395902,125.0205035
79.00726251,403.5396903,125.0189378
79.00726264,403.5397623,125.017172
79.00726276,403.5397994,125.0154624
79.00726288,403.5398095,125.0137978
79.00726301,403.5398003,125.0122985
79.00726313,403.5397727,125.0111598
79.00726325,403.5397267,125.0105596
79.00726338,403.5396849,125.0106169
79.0072635,403.5396459,125.0113946
79.00726362,403.5396199,125.0127266
79.00726375,403.5396194,125.014705
79.00726387,403.5396456,125.0172102
79.00726399,403.5397261,125.0198422
79.00726412,403.5398434,125.0224789
79.00726424,403.5400068,125.0251739
79.00726436,403.5402065,125.0276148
79.00726449,403.5404314,125.0297585
79.00726461,403.5406687,125.0314931
79.00726473,403.5409073,125.0328498
79.00726486,403.5411388,125.0338104
79.00726498,403.5413567,125.0345189
79.0072651,403.5415565,125.0346428
79.00726523,403.541735,125.0343233
79.00726535,403.5418938,125.033479
79.00726547,403.5420263,125.0323329
79.0072656,403.5421262,125.0308968
79.00726572,403.5422013,125.0291715
79.00726584,403.5422479,125.0275058
79.00726597,403.5422607,125.0258892
79.00726609,403.5422598,125.0244401
79.00726621,403.5422326,125.0232459
79.00726634,403.5421934,125.0227589
79.00726646,403.5421469,125.0227967
79.00726658,403.5421073,125.0235831
79.00726671,403.5420779,125.0250415
79.00726683,403.5420831,125.0270572
79.00726695,403.5421153,125.0294563
79.00726708,403.5421902,125.0320413
79.0072672,403.5423117,125.0346359
79.00726732,403.5424691,125.0371125
79.00726745,403.5426683,125.0393734
79.00726757,403.5429019,125.041346
79.00726769,403.5431442,125.042976
79.00726782,403.543389,125.0442339
79.00726794,403.5436276,125.0452585
79.00726806,403.5438533,125.0457182
79.00726819,403.5440612,125.0457347
79.00726831,403.5442482,125.0452006
79.00726843,403.5444159,125.0442416
79.00726856,403.5445574,125.0429778
79.00726868,403.5446654,125.0414225
79.0072688,403.5447448,125.0396126
79.00726893,403.5447953,125.0377686
79.00726905,403.544818,125.0360268
79.00726917,403.5448175,125.0345291
79.0072693,403.5447993,125.0334202
79.00726942,403.5447708,125.0328215
79.00726954,403.5447401,125.0327995
79.00726967,403.5447159,125.0333028
79.00726979,403.5447073,125.0341493
79.00726991,403.5447236,125.0354186
79.00727004,403.544774,125.0366997
79.00727016,403.5448663,125.0378752
79.00727028,403.5450045,125.0388675
79.00727041,403.5451851,125.0395918
79.00727053,403.5454009,125.0399892
79.00727065,403.5456408,125.0400149
79.00727078,403.5458922,125.039636
79.0072709,403.5461439,125.0388274
79.00727102,403.546387,125.0375706
79.00727115,403.5466225,125.0358517
79.00727127,403.5468384,125.0336604
79.00727139,403.5470277,125.0309986
79.00727152,403.5471924,125.0278922
79.00727164,403.5473307,125.0244097
79.00727176,403.5474411,125.0207226
79.00727189,403.5475225,125.016852
79.00727201,403.5475748,125.0128859
79.00727213,403.5475991,125.0089746
79.00727226,403.5476,125.0054764
79.00727238,403.5475831,125.0023073
79.0072725,403.5475535,124.9997164
79.00727263,403.5475274,124.9978425
79.00727275,403.5475042,124.9967554
79.00727287,403.5474916,124.9964068
79.007273,403.547502,124.9965899
79.00727312,403.5475468,124.9974402
79.00727324,403.5476337,124.9984767
79.00727337,403.5477667,124.9996175
79.00727349,403.5479351,125.0006978
79.00727361,403.5481449,125.0016069
79.00727374,403.5483883,125.0022609
79.00727386,403.5486398,125.0026023
79.00727398,403.5488917,125.0026546
79.00727411,403.5491472,125.0023068
79.00727423,403.5493866,125.0014438
79.00727435,403.5496069,125.0001382
